mileage,make,model,fuel,offerType,price,hp,year,log_price
19000.0,Audi,Q5,Electric/Gasoline,Demonstration,59850,367.0,2020,10.999613419284296
31420.0,Audi,RS Q3,Gasoline,Used,59985,400.0,2020,11.001866480644447
23402.0,Audi,TT RS,Gasoline,Used,64885,400.0,2020,11.08038716293513
3850.0,Jaguar,F-Type,Gasoline,Used,64900,381.0,2020,11.080618310893968
11650.0,Audi,TT RS,Gasoline,Used,65890,400.0,2020,11.095757140602533
11100.0,Porsche,Macan,Gasoline,Used,65900,245.0,2020,11.095908894882296
25300.0,Volkswagen,Touareg,Diesel,Used,66740,286.0,2020,11.108574735711244
23490.0,Audi,SQ5,Diesel,Used,66790,347.0,2020,11.10932361990884
999.0,Audi,A7,Electric/Gasoline,Used,66890,367.0,2020,11.11081970791848
22500.0,Audi,SQ5,Diesel,Demonstration,67840,347.0,2020,11.124922010923182
8200.0,Audi,A7,Diesel,Used,69890,286.0,2020,11.154692164567411
11700.0,Audi,RS Q3,Gasoline,Used,69890,400.0,2020,11.154692164567411
18150.0,Audi,S5,Diesel,Demonstration,69980,347.0,2020,11.155979055616665
19950.0,Volkswagen,T6 California,Diesel,Used,70980,150.0,2020,11.170167514576873
16800.0,Audi,Q7,Diesel,Used,81890,286.0,2020,11.31314437369291
41100.0,Audi,Q8,Diesel,Used,81890,286.0,2020,11.31314437369291
29150.0,Audi,Q8,Gasoline,Used,81890,340.0,2020,11.31314437369291
28400.0,Audi,Q8,Diesel,Used,83890,286.0,2020,11.337273616141209
100.0,Fiat,Panda,Gasoline,Pre-registered,10600,69.0,2021,9.268703615273097
15.0,Fiat,Panda,Electric/Gasoline,Pre-registered,10680,69.0,2021,9.276221741089696
20.0,Toyota,Aygo,Gasoline,Pre-registered,10823,72.0,2021,9.289521169850625
15.0,Fiat,Panda,Electric/Gasoline,Pre-registered,10980,69.0,2021,9.303921785597714
10.0,Toyota,Aygo,Gasoline,Pre-registered,10997,72.0,2021,9.30546871706776
9.0,Toyota,Aygo,Gasoline,Pre-registered,11490,72.0,2021,9.349319399257634
100.0,Hyundai,i10,Gasoline,Pre-registered,11499,67.0,2021,9.350102314351341
10.0,Toyota,Aygo,Gasoline,Pre-registered,11790,72.0,2021,9.375091807576673
10.0,Kia,Picanto,Gasoline,Pre-registered,11950,84.0,2021,9.388570235866881
10.0,Toyota,Aygo,Gasoline,Pre-registered,11990,72.0,2021,9.391911647379434
132500.0,Volkswagen,Golf,Gasoline,Used,7800,122.0,2011,8.962007209588313
69019.0,Peugeot,508,Gasoline,Used,7850,156.0,2011,8.968396191198256
123600.0,Ford,Focus,Gasoline,Used,7885,150.0,2011,8.972844314437573
95963.0,Opel,Astra,Gasoline,Used,7900,120.0,2011,8.974744612722734
71908.0,Nissan,Qashqai,Gasoline,Used,7900,117.0,2011,8.974744612722734
93510.0,Kia,Ceed / cee'd,Gasoline,Used,7900,90.0,2011,8.974744612722734
